parent_opeid,opeid,state,school_name,loc_name,school_addr,school_lat,school_lon,geometry,index_right,Head Start Address,Head_Start_Lat,Head_Start_Lon,distance_meters,distance_mi
150600,150605,FL,MIAMI DADE COLLEGE,MIAMI DADE COLLEGE - HOMESTEAD CAMPUS,"500 College Terrace, Homestead, FL 33030",25.4744033,-80.474347,POINT (1513823.6497949208 -1481371.1635587707),4120,"370 NE 8th St, Homestead, FL 33030-4712",25.4769687,-80.4715061,397.7993178115772,0.24718103637977787
150800,150800,FL,NORTH FLORIDA COLLEGE,NORTH FLORIDA COLLEGE,"325 NW Turner Davis Dr, Madison, FL 32340",30.4734046,-83.4235381,POINT (1151940.442025506 -977146.8846781375),3867,"250 NW Haynes St, Madison, FL 32340-2015",30.472937,-83.4175694,550.896001094801,0.34231090499905614
151000,151001,FL,NORTHWEST FLORIDA STATE COLLEGE,NORTHWEST FLORIDA STATE COLLEGE - FORT WALTON BEACH CAMPUS,"1170 Martin Luther King Jr Blvd, Fort Walton Beach, FL 32547",30.4533919,-86.6530906,POINT (857581.3019295698 -1015038.873378194),3812,"22 McGriff St NE, Fort Walton Beach, FL 32548-4976",30.4139584,-86.6105924,5863.153738166549,3.64319482855533
151000,151005,FL,NORTHWEST FLORIDA STATE COLLEGE,NORTHWEST FLORIDA STATE COLLEGE - HURLBURT FIELD CENTER,"221 Lukasik Avenue, Hurlburt Field, FL 32544",30.4196617,-86.6985139,POINT (853810.1230089979 -1019186.0067121881),3812,"22 McGriff St NE, Fort Walton Beach, FL 32548-4976",30.4139584,-86.6105924,8109.655152977521,5.03910609103928
151000,151003,FL,NORTHWEST FLORIDA STATE COLLEGE,NORTHWEST FLORIDA STATE COLLEGE - ROBERT L.F. SIKES EDUCATION CENTER,"805 Highway 90 East, Crestview, FL 325393117",30.3162163,-89.3495651,POINT (611821.5391450208 -1051977.8774662823),8232,"301 Necaise Avenue, Bay St Louis, MS 39520-4419",30.311017,-89.3359987,1375.784581062985,0.8548729053968479
151000,151000,FL,NORTHWEST FLORIDA STATE COLLEGE,NORTHWEST FLORIDA STATE COLLEGE - NICEVILLE FLAGSHIP CAMPUS,"100 College Blvd E, Niceville, FL 32578",30.5348484,-86.4744194,POINT (872970.7509627836 -1004356.9721901063),3813,"4580 Range Rd, Niceville, FL 32578-8712",30.4885291,-86.4132336,7612.1794677187745,4.729989031380969
151000,151006,FL,NORTHWEST FLORIDA STATE COLLEGE,NORTHWEST FLORIDA STATE COLLEGE - SOUTH WALTON CENTER,"109 Greenway Trail, Santa Rosa Beach, FL 324595415",30.3716259,-86.1825561,POINT (901565.7930748427 -1019501.8255633273),3813,"4580 Range Rd, Niceville, FL 32578-8712",30.4885291,-86.4132336,24854.777854191903,15.444042948053308
151000,151002,FL,NORTHWEST FLORIDA STATE COLLEGE,NORTHWEST FLORIDA STATE COLLEGE - CHAUTAUQUA CENTER,"908 U.S. Highway 90 West, DeFuniak Springs, FL 32433",30.7220482,-86.1003972,POINT (904860.0091123458 -980065.4697973268),3859,"908B US Highway 90 W, Defuniak Springs, FL 32433-1436",30.7220482,-86.1003972,0.0,0.0
151200,151200,FL,PALM BEACH STATE COLLEGE,PALM BEACH STATE COLLEGE - LAKE WORTH CAMPUS,"4200 Congress Avenue, Lake Worth, FL 33461",26.6159606,-80.0877574,POINT (1529118.003901062 -1350315.5889646178),3713,"500 Highland Ave, Lake Worth, FL 33460-2855",26.6217734,-80.0659777,2199.989249046397,1.3670099425892768
151200,151202,FL,PALM BEACH STATE COLLEGE,PALM BEACH STATE COLLEGE - PALM BEACH GARDENS CAMPUS,"3160 PGA Boulevard, Palm Beach Gardens, FL 33410",26.8431725,-80.0785486,POINT (1525608.373029864 -1325370.6962099143),3986,"1400 N Congress Ave, Riviera Beach, FL 33404-6009",26.7759284,-80.08671,7492.072753807454,4.655358179362183
151200,151202,FL,PALM BEACH STATE COLLEGE,PALM BEACH STATE COLLEGE - BELLE GLADE CAMPUS,"1977 College Drive, Belle Glade, FL 33430",26.6767165,-80.6884751,POINT (1470820.1997860807 -1353592.2323128963),3716,"1100 SW Avenue G, Belle Glade, FL 33430-4208",26.6775009,-80.6816721,662.3180920416219,0.41154538249225886
151200,151205,FL,PALM BEACH STATE COLLEGE,PALM BEACH STATE COLLEGE - LOXAHATCHEE CAMPUS,"15845 Southern Boulevard, Loxahatchee, FL 33470",26.6845045,-80.2966303,POINT (1507942.210395284 -1346323.6841760108),3359,"3691 Oswego Ave, West Palm Beach, FL 33409-4967",26.6996822,-80.0974451,19294.069468994065,11.988778949058787
151200,151203,FL,PALM BEACH STATE COLLEGE,PALM BEACH STATE COLLEGE - BOCA RATON CAMPUS,"801 Palm Beach State College Drive, Boca Raton, FL 33431",26.3775694,-80.0982097,POINT (1532719.3564363755 -1376501.1463826303),3711,"200 NE 14th St, Boca Raton, FL 33432-1848",26.362665,-80.083474,2182.9404949696286,1.356416337942434
151300,151301,FL,PENSACOLA STATE COLLEGE,PENSACOLA STATE COLLEGE - MILTON CAMPUS,"5988 Highway 90, Milton, FL 32570",30.6059817,-87.0756289,POINT (817283.2369444853 -1002099.1979964562),3501,"4950 Susan St, Milton, FL 32570-6662",30.6155708,-87.0423515,3232.0457947072086,2.0083001488228795
151300,151305,FL,PENSACOLA STATE COLLEGE,PENSACOLA STATE COLLEGE - SOUTH SANTA ROSA CENTER,"5075 Gulf Breeze Parkway, Gulf Breeze, FL 325369334",30.3933806,-87.0135882,POINT (825271.9940729542 -1024993.8427858339),3498,"1955 Lowe Rd, Navarre, FL 32566-8572",30.405878,-86.918965,8812.765686137724,5.475998721303664
151300,151303,FL,PENSACOLA STATE COLLEGE,PENSACOLA STATE COLLEGE - WARRINGTON CAMPUS,"5555 W Highway 98, Pensacola , FL 32507",30.3961954,-87.2851069,POINT (800384.6443769827 -1027110.548309379),3479,"5400 Lillian Hwy, Pensacola, FL 32506-4054",30.4260807,-87.2902342,3346.4880301883927,2.0794112571261287
151300,151300,FL,PENSACOLA STATE COLLEGE,PENSACOLA STATE COLLEGE - PENSACOLA CAMPUS,"1000 College Blvd, Pensacola , FL 32504",30.4794003,-87.2040057,POINT (806918.9680356553 -1017212.2170330578),3477,"1375 E 34th St, Pensacola, FL 32503-3179",30.4512617,-87.2063967,3127.223273321462,1.9431664537360949
151300,151302,FL,PENSACOLA STATE COLLEGE,PENSACOLA STATE COLLEGE - DOWNTOWN CENTER,"418 West Garden Street, Pensacola, FL 325014731",30.4122709,-87.2214198,POINT (806043.8170264568 -1024774.0083708402),3485,"710 N C St, Pensacola, FL 32501-2957",30.4195533,-87.2275807,986.2869159860408,0.6128502768743294
151300,151304,FL,PENSACOLA STATE COLLEGE,PENSACOLA STATE COLLEGE - CENTURY CENTER,"440 East Hecker Road, Century, FL 325352819",30.9740313,-87.2575151,POINT (796761.1525826 -963101.8918221731),3486,"440 E Hecker Rd, Century, FL 32535-2819",30.9739567,-87.2566246,81.70167136889954,0.05076706494627596
151400,151404,FL,POLK STATE COLLEGE,POLK STATE COLLEGE - BARTOW CAMPUS,"310 Technology Drive, Bartow, FL 33830",27.9146879,-81.7661408,POINT (1346793.4372684741 -1234915.3083932807),3420,"1920 Gerber Dairy Rd, Winter Haven, FL 33880-5697",27.9554234,-81.7434268,5003.307957660674,3.1089114307821535
151400,151402,FL,POLK STATE COLLEGE,POLK STATE COLLEGE - JD ALEXANDER CENTER,"152 East Central Avenue, Lake Wales, FL 338534166",27.9006051,-81.5961997,POINT (1362985.4246469573 -1233924.4652906894),3687,"250 E Grove Ave, Lake Wales, FL 33853-4700",27.8899686,-81.5864865,1497.130220291053,0.9302735899167941
151400,151401,FL,POLK STATE COLLEGE,POLK STATE COLLEGE - LAKELAND CAMPUS,"3425 Winter Lake Road, Lakeland, FL 33803",27.9902941,-81.8893025,POINT (1333939.0863342646 -1228453.7911370443),3665,"2730 Maine Ave, Lakeland, FL 33801-9767",28.0124975,-81.9042819,2841.6932252890815,1.7657463073706314
151400,151403,FL,POLK STATE COLLEGE,POLK STATE COLLEGE - AIRSIDE CENTER WEST,"3515 Aviation Drive, Lakeland, FL 338112861",27.9778622,-82.0159741,POINT (1322270.342232237 -1231665.2613797062),3679,"850 Schoolhouse Rd, Lakeland, FL 33813-2547",27.9662429,-81.97204,4365.190977197887,2.712403921845104
151400,151400,FL,POLK STATE COLLEGE,POLK STATE COLLEGE - WINTER HAVEN CAMPUS,"999 Avenue H N.E., Winter Haven, FL 33881",28.0324218,-81.7145536,POINT (1349593.1052324648 -1221263.3368599755),3669,"135 Avenue Y NE, Winter Haven, FL 33881-1551",28.0497783,-81.7252805,2175.9892335304667,1.3520970243344286
151400,151406,FL,POLK STATE COLLEGE,POLK STATE COLLEGE - AIRSIDE CENTER EAST,"2949 Airside Center Drive, Lakeland, FL 338112839",27.9826023,-82.0100934,POINT (1322741.4984979131 -1231060.6427677071),3679,"850 Schoolhouse Rd, Lakeland, FL 33813-2547",27.9662429,-81.97204,4041.9417136705392,2.5115461415772757
151400,151405,FL,POLK STATE COLLEGE,POLK STATE COLLEGE - CENTER FOR PUBLIC SAFETY,"1251 Jim Keene Boulevard, Winter Haven, FL 338808040",28.0155644,-81.809885,POINT (1340950.6299101724 -1224519.030647753),3670,"320 Lemon St, Auburndale, FL 33823-4213",28.059744,-81.7877479,5327.318366099939,3.310242164571365
151900,151904,FL,SANTA FE COLLEGE,SANTA FE COLLEGE - WATSON CENTER,"4150 SE State Rd 21, Keystone Heights, FL 326566130",29.7759713,-82.0515251,POINT (1288484.8924350748 -1035230.2370358873),3909,"157 S County Road 21, Hawthorne, FL 32640-5911",29.6070411,-81.9785588,19913.12039078858,12.373439358389865
151900,151900,FL,SANTA FE COLLEGE,SANTA FE COLLEGE - NORTHWEST CAMPUS,"3000 NW 83rd Street, Gainesville, FL 32606",29.6783793,-82.4325392,POINT (1255162.262142397 -1051253.7567940892),3343,"301 NW 62nd St, Gainesville, FL 32607-2003",29.6551557,-82.407235,3485.5954464760216,2.165848598233828
151900,151901,FL,SANTA FE COLLEGE,SANTA FE COLLEGE - BLOUNT CENTER,"401 Northwest 6th Street, Gainsville, FL 326013200",29.6547211,-82.3305645,POINT (1264918.0478438905 -1052433.7274039984),3734,"530 NE Waldo Rd, Gainesville, FL 32641-5624",29.6567917,-82.3088552,2029.4782373574071,1.261059311966495
151900,151903,FL,SANTA FE COLLEGE,SANTA FE COLLEGE - ANDREWS CENTER,"209 West Call Street, Starke, FL 320913212",29.9443268,-82.1100943,POINT (1280277.193176461 -1017613.5511984524),3515,"1080 Pine St, Starke, FL 32091-2354",29.9547705,-82.1000927,1482.1093335993519,0.9209400436447098
151900,151905,FL,SANTA FE COLLEGE,SANTA FE COLLEGE - DAVIS CENTER,"17500 SW Archer Rd, Archer, FL 326185677",29.5316219,-82.5283074,POINT (1248768.8569247043 -1068660.305004873),3340,"14533 SW 170th St, Archer, FL 32618-4621",29.5203067,-82.5225579,1363.544326690567,0.8472671639441703
151900,151906,FL,SANTA FE COLLEGE,SANTA FE COLLEGE - PERRY CENTER FOR EMERGING TECHNOLOGIES,"14180 Northwest 119th Terrace, Alachua, FL 326159400",29.7848663,-82.4722518,POINT (1249765.9604548067 -1040127.6707882076),3342,"13505 NW 140th St, Alachua, FL 32615-6110",29.7788625,-82.4938872,2113.769183761644,1.313435277828509
151900,151902,FL,SANTA FE COLLEGE,SANTA FE COLLEGE - KIRKPATRICK CENTER,"3737 Northeast 39th Avenue, Gainsville, FL 326092639",29.6757685,-82.2739452,POINT (1269766.779505366 -1049337.964518229),3506,"2601 NE 8th Ave, Gainesville, FL 32641-4853",29.6592237,-82.2901536,2372.5974479093134,1.4742637049066658
152000,152000,FL,SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE STATE COLLEGE OF FLORIDA - SANFORD/LAKE MARY CAMPUS,"100 Weldon Blvd, Sanford, Fl 32773",28.7442268,-81.3032958,POINT (1375417.5842884183 -1137214.2013323556),3888,"3590 Hwy 17-92 Suite 108, Lake Mary, FL 32746",28.7358688,-81.3063008,968.4417141361363,0.6017617825251383
152000,152002,FL,SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE STATE COLLEGE OF FLORIDA - ALTAMONTE SPRINGS,"850 S State Rd 434, Altamonte, FL 32714",28.6480809,-81.415879,POINT (1366673.8925840086 -1149429.851900546),3875,"398 Douglas Ave, Altamonte Springs, FL 32714-3335",28.6675279,-81.3906966,3203.250849418523,1.9904077993384404
152000,152001,FL,SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE STATE COLLEGE OF FLORIDA - OVIEDO,"2505 Lockwood Blvd, Oviedo, FL 32765",28.6311958,-81.1706155,POINT (1389758.8851212822 -1147559.3802425424),3882,"188 S Lake Jessup Ave
(On Lawton Elementary School Campus), Oviedo, FL 32765-9614",28.6681897,-81.2121425,5664.263730600612,3.519610307429991
152000,152003,FL,SEMINOLE STATE COLLEGE OF FLORIDA,SEMINOLE STATE COLLEGE OF FLORIDA - HEATHROW CENTER,"1055 AAA Drive, Lake Mary, FL 327465072",28.7694399,-81.3622047,POINT (1369504.416549575 -1135345.2088522706),3888,"3590 Hwy 17-92 Suite 108, Lake Mary, FL 32746",28.7358688,-81.3063008,6438.137495632759,4.000473171449211
152200,152200,FL,SOUTH FLORIDA STATE COLLEGE,SOUTH FLORIDA STATE COLLEGE - HIGHLANDS CAMPUS,"600 West College Drive, Avon Park, FL 33825",27.5699251,-81.5098368,POINT (1376903.4379145983 -1268806.361690067),3927,"1301 Strong Ave, Avon Park, FL 33825-7439",27.5799219,-81.4990413,1512.7134567209991,0.9399565641161859
152200,152206,FL,SOUTH FLORIDA STATE COLLEGE,SOUTH FLORIDA STATE COLLEGE - HARDEE CAMPUS,"2968 US 17 North, Bowling Green, FL 33834",27.6040083,-81.8223508,POINT (1346864.5112025612 -1269756.8868395267),3917,"404 Bertha Fulse St, Bowling Green, FL 33834-5098",27.6438595,-81.82659,4434.534951477699,2.7554922698178257
152200,152201,FL,SOUTH FLORIDA STATE COLLEGE,SOUTH FLORIDA STATE COLLEGE - LAKE PLACID CENTER,"500 E. Interlake Boulevard, Lake Placid, FL 338529605",27.2967054,-81.3607802,POINT (1395798.5513817454 -1296421.902532903),3413,"541 E Interlake Blvd, Lake Placid, FL 33852-6487",27.2974775,-81.360007,113.14434078758694,0.07030463393009011
152200,152205,FL,SOUTH FLORIDA STATE COLLEGE,SOUTH FLORIDA STATE COLLEGE - DESOTO CAMPUS,"2251 NE Turner Ave., Arcadia, FL 34266",27.2274038,-81.8437977,POINT (1351314.3022983274 -1311301.250962507),3839,"14 School Ave, Arcadia, FL 34266-3006",27.2086439,-81.8683166,3137.657238407833,1.949649819061576
152300,152302,FL,ST. JOHN'S RIVER STATE COLLEGE,ST. JOHN'S RIVER STATE COLLEGE - ST. AUGUSTINE CAMPUS,"2990 College Dr, St. Augustine, FL 32084",29.9096447,-81.3581274,POINT (1349620.2066834185 -1010536.8039385391),3802,"1455 N Whitney St, Saint Augustine, FL 32084-2475",29.906397,-81.337735,1921.8850934121963,1.1942040318366964
152300,152300,FL,ST. JOHN'S RIVER STATE COLLEGE,ST. JOHN'S RIVER STATE COLLEGE - PALATKA CAMPUS,"5001 St Johns Ave, Palatka, FL 32177",29.6458049,-81.6815857,POINT (1324641.236708626 -1044169.4651795519),3913,"1200 Old Jacksonville Rd, Palatka, FL 32177-8013",29.6612623,-81.6503059,3373.0662094288346,2.0959261720482596
152300,152301,FL,ST. JOHN'S RIVER STATE COLLEGE,ST. JOHN'S RIVER STATE COLLEGE - ORANGE PARK CAMPUS,"283 College Dr, Orange Park, FL 32065",30.1175075,-81.7744452,POINT (1307974.0692625926 -993867.9886982164),3514,"15 Belmont Blvd, Orange Park, FL 32073-5803",30.1591372,-81.7458417,5316.6135762899385,3.303590516564475
152800,152805,FL,ST. PETERSBURG COLLEGE,ST. PETERSBURG COLLEGE - HEALTH EDUCATION CENTER,"7200 66th Street North, Pinellas Park, FL 335654098",27.8381849,-82.7302301,POINT (1257477.6322248038 -1257102.523710492),3823,"6085 Park Blvd N, Pinellas Park, FL 33781-3232",27.8395627,-82.717971,1175.783885612417,0.7305982348164326
152800,152808,FL,ST. PETERSBURG COLLEGE,ST. PETERSBURG COLLEGE - DOWNTOWN CENTER,"244 Second Avenue North, St. Petersburg, FL 337014919",27.7732849,-82.6366424,POINT (1267335.6780499457 -1262918.2579542901),3854,"1701 10th St S, Saint Petersburg, FL 33705-2547",27.7534823,-82.6483864,2462.786334241805,1.5303044807336437
152800,152800,FL,ST. PETERSBURG COLLEGE,ST. PETERSBURG COLLEGE - CLEARWATER CAMPUS,"2465 Drew Street, Clearwater, FL 337652816",27.965525,-82.73606,POINT (1254877.9849887218 -1243221.4121967163),3836,"1911 Atlantis Dr, Clearwater, FL 33763-4506",27.9904679,-82.7409936,2803.549148667182,1.7420446770032896
152800,152804,FL,ST. PETERSBURG COLLEGE,ST. PETERSBURG COLLEGE - TARPON SPRINGS CAMPUS,"600 Klosterman Road, Palm Harbor, FL 335631299",28.1213321,-82.7438988,POINT (1251633.4311337923 -1226246.1760627339),3828,"516 S Huey Ave, Tarpon Springs, FL 34689-4733",28.1419972,-82.7445862,2291.057205140409,1.4235969470420302
152800,152810,FL,ST. PETERSBURG COLLEGE,ST. PETERSBURG COLLEGE - MIDTOWN CENTER,"1300 22nd Street South, St. Petersburg, FL 337102744",27.7577619,-82.6627435,POINT (1265129.5306328852 -1264983.403344257),3837,"2390 9th Ave S, St Petersburg, FL 33712-2104",27.7606257,-82.6653907,405.23986236494045,0.25180437641979614
152800,152811,FL,ST. PETERSBURG COLLEGE,ST. PETERSBURG COLLEGE - VETERINARY TECHNOLOGY CENTER,"12376 Ulmerton Road, Largo, FL 337742704",27.888586,-82.8099975,POINT (1249164.5795238756 -1252675.6495894066),3866,"12351 134th Ave, Largo, FL 33774-1811",27.8951025,-82.8095871,723.1969742214893,0.4493737660944393
152800,152809,FL,ST. PETERSBURG COLLEGE,ST. PETERSBURG COLLEGE - EPICENTER,"13805 58th Street North, Clearwater, FL 337603716",27.8973922,-82.7115097,POINT (1258283.5674845553 -1250352.197278961),3855,"13348 US Highway 19 N, Clearwater, FL 33764-7226",27.8923554,-82.7222386,1162.3613924477456,0.7222578842359033
152800,152802,FL,ST. PETERSBURG COLLEGE,ST. PETERSBURG COLLEGE - ST. PETERSBURG/GIBBS CAMPUS,"6605 5th Avenue North, St. Petersburg, FL 337106899",27.7784107,-82.7319126,POINT (1258282.4186341406 -1263679.3677364513),3856,"3100 75th St N, St Petersburg, FL 33710-2326",27.7996452,-82.7427636,2569.713002490397,1.596745632065237
152800,152806,FL,ST. PETERSBURG COLLEGE,ST. PETERSBURG COLLEGE - ALLSTATE CENTER,"3200 34th Street South, St Petersburg, FL 337113829",27.7384925,-82.678349,POINT (1263971.5678004667 -1267312.8704138903),3832,"901 34th St S, St Petersburg, FL 33711-2209",27.7605662,-82.6821868,2473.250751140639,1.5368067679381405
152800,152807,FL,ST. PETERSBURG COLLEGE,ST. PETERSBURG COLLEGE - SEMINOLE CAMPUS,"9200 113th Street, North, Seminole, FL 337722800",27.8581799,-82.7972259,POINT (1250853.1314741627 -1255834.193193403),3866,"12351 134th Ave, Largo, FL 33774-1811",27.8951025,-82.8095871,4257.0364316287,2.645199802918891
153300,153303,FL,TALLAHASSEE COMMUNITY COLLEGE,TALLAHASSEE COMMUNITY COLLEGE - GADSDEN CENTER,"223 Pat Thomas Parkway, Qunicy, FL 32351",30.5856263,-84.5909634,POINT (1044044.0384490937 -978910.7283154718),3410,"315 N Key St, Quincy, FL 32351-1624",30.5915391,-84.5819491,1055.309466853922,0.6557389015983668
153300,153300,FL,TALLAHASSEE COMMUNITY COLLEGE,TALLAHASSEE COMMUNITY COLLEGE - MAIN CAMPUS,"444 Appleyard Drive, Tallahassee, FL 32304",30.4434744,-84.3410064,POINT (1068808.5491341937 -991639.0982102136),3551,"240 Mabry St, Tallahassee, FL 32304-3815",30.4403339,-84.3282792,1220.6642390384372,0.7584855935327918
153300,153302,FL,TALLAHASSEE COMMUNITY COLLEGE,TALLAHASSEE COMMUNITY COLLEGE - GHAZVINI CENTER FOR HEALTHCARE EDUCATION,"1528 Surgeons Drive, Tallahassee, FL 32308",30.4609058,-84.25603,POINT (1076306.4660529809 -988720.2597152183),3872,"2326 Centerville Rd, Tallahassee, FL 32308-4318",30.477641,-84.239458,2400.2325493789904,1.4914353608544788
153300,153301,FL,TALLAHASSEE COMMUNITY COLLEGE,TALLAHASSEE COMMUNITY COLLEGE - POLICE ACADEMY,"85 Academy Drive, Havana, FL 32333",30.5496266,-84.4913659,POINT (1053613.4642764586 -981721.2488064346),4009,"86 M L King Blvd, Midway, FL 32343-2546",30.4990107,-84.4574343,6418.276035441704,3.988131832250721
154100,154103,GA,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,ABRAHAM BALDWIN AGRICULTURAL COLLEGE - BLAKELY SITE,"40 Harold Ragan Drive, Blakely, GA 398231759",31.3954646,-84.9234571,POINT (1002860.3598590448 -893551.9326086957),4149,"5050 Freeman Rd, Blakely, GA 39823-5469",31.3745042,-84.9670026,4585.439308417992,2.8492598900036237
154100,154100,GA,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,ABRAHAM BALDWIN AGRICULTURAL COLLEGE - MAIN CAMPUS,"2802 Moore Highway, Tifton, GA 317932601",31.483076,-83.5301943,POINT (1126929.80367607 -867601.8561329046),4419,"64 Tifton Eldorado Rd, Tifton, GA 31794-9663",31.4436971,-83.4968774,5309.616793766085,3.2992429174658024
154100,154104,GA,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,ABRAHAM BALDWIN AGRICULTURAL COLLEGE - BAINBRIDGE SITE,"2500 East Shotwell Street, Bainbridge, GA 398196117",30.895827,-84.533808,POINT (1044921.7794767593 -944135.7210910307),4155,"215 School Rd, Climax, GA 39834-2891",30.8781483,-84.437313,9033.233013522917,5.61299076737038
154100,154102,GA,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,ABRAHAM BALDWIN AGRICULTURAL COLLEGE - MOULTRIE SITE,"31 East Central Avenue, Moultrie, GA 317683944",31.1801472,-83.7878284,POINT (1108285.5594699632 -904047.1427072564),4160,"570 Jonah Tillman Rd, Moultrie, GA 31788-1763",31.1096651,-83.716276,10174.867396426538,6.322369484974336
154400,154402,GA,ALBANY STATE UNIVERSITY,ALBANY STATE UNIVERSITY - CORDELE CENTER,"2705 East 14th Avenue, Cordele, GA 310150000",31.9658684,-83.7764273,POINT (1097638.296609022 -817573.7528428733),4478,"615 W 15th Ave, Cordele, GA 31015-2436",31.9643639,-83.7899016,1225.0380566153915,0.7612033577752124
154400,154400,GA,ALBANY STATE UNIVERSITY,ALBANY STATE UNIVERSITY - MAIN CAMPUS,"504 College Drive, Albany, GA 317052796",31.5690557,-84.1403888,POINT (1070866.2251076936 -865528.0881510956),4166,"111 Moultrie Rd, Albany, GA 31705-3640",31.5601031,-84.1386078,1005.6718152410857,0.6248954948358373
154400,154401,GA,ALBANY STATE UNIVERSITY,ALBANY STATE UNIVERSITY - WEST CAMPUS,"2400 Gillionville Road, Albany, GA 317073098",31.581787,-84.213738,POINT (1064097.9309427743 -864989.4458205343),4151,"1129 W Whitney Ave, Albany, GA 31707-4833",31.5727895,-84.1785623,3337.462217571075,2.073802877179195
155800,155801,GA,COLLEGE OF COASTAL GEORGIA,COLLEGE OF COASTAL GEORGIA - CAMDEN CENTER,"8001 Lakes Blvd., Kingsland, GA 315488251",30.8062729,-81.6543478,POINT (1306928.7575185737 -916724.8304954066),4182,"1501 Georgia Ave, Woodbine, GA 31569-5504",30.954008,-81.7171998,17356.947234112733,10.785106996461124
155800,155800,GA,COLLEGE OF COASTAL GEORGIA,COLLEGE OF COASTAL GEORGIA - MAIN CAMPUS,"One College Drive, Brunswick, GA 315203644",31.1832649,-81.4867812,POINT (1315422.654719574 -873036.7130385295),4183,"1 Community Action Dr - Suite D, Brunswick, GA 31520-3789",31.1826573,-81.4784876,757.9040455064261,0.4709397403578266
157100,157111,GA,GEORGIA MILITARY COLLEGE,GEORGIA MILITARY COLLEGE - MADISON,"235 South Main Street, Madison, GA 30650",33.5947101,-83.4694815,POINT (1100214.5060940054 -634895.1607688906),4228,"864 Garnett St, Madison, GA 30650-1064",33.6054897,-83.472878,1232.478082040442,0.7658263752438521
157100,157114,GA,GEORGIA MILITARY COLLEGE,GEORGIA MILITARY COLLEGE - DUBLIN,"200 South Jefferson Street, Dublin, GA 310215149",32.5481841,-82.9107801,POINT (1165587.726778962 -742850.7853973284),4278,"1014 Martin Luther King Jr Dr, Dublin, GA 31021-5065",32.5201498,-82.9001864,3249.8734425025755,2.0193777355882743
157100,157110,GA,GEORGIA MILITARY COLLEGE,GEORGIA MILITARY COLLEGE - SANDERSVILLE,"415A Industrial Drive, Sandersville, GA 310827015",32.9665919,-82.8048929,POINT (1168241.188091648 -695574.2876161549),4395,"815 Jordan Mill Rd, Sandersville, GA 31082-7126",32.9913206,-82.7927243,2947.858562770588,1.831714389695794
157100,157117,GA,GEORGIA MILITARY COLLEGE,GEORGIA MILITARY COLLEGE - ALBANY,"1704 South Slappey Road, Albany, GA 317012648",31.5547831,-84.174396,POINT (1068018.11925938 -867497.1760713165),4168,"819 Lippitt Dr, Albany, GA 31701-3508",31.5592815,-84.1692727,681.2302152716796,0.42329683105145927
157100,157107,GA,GEORGIA MILITARY COLLEGE,GEORGIA MILITARY COLLEGE - COLUMBUS,"7300 Blackmon Road, Columbus, GA 319094460",32.550055,-84.8944895,POINT (989872.6044082501 -766157.432007824),4406,"6400 Forrest Rd, Columbus, GA 31907-3007",32.4873079,-84.8813447,7056.914158286363,4.3849631640509195
157100,157112,GA,GEORGIA MILITARY COLLEGE,GEORGIA MILITARY COLLEGE - STONE MOUNTAIN,"5325 Manor Place, Stone Mountain, GA 300833070",33.806533,-84.1712287,POINT (1035909.7634455562 -619853.3878805061),4370,"777 Hambrick Rd, Stone Mountain, GA 30083-3315",33.7999458,-84.2055227,3099.304672861953,1.925818639682972
157100,157113,GA,GEORGIA MILITARY COLLEGE,GEORGIA MILITARY COLLEGE - FAYETTEVILLE,"255 Veteran's Parkway, Fayetteville, GA 302144280",33.4566438,-84.5116757,POINT (1011146.2307522411 -662175.1993089427),4197,"125 Bradford Sq, Fayetteville, GA 30215-1902",33.4448951,-84.4694793,3945.5121400559265,2.451627582453426
157100,157113,GA,GEORGIA MILITARY COLLEGE,GEORGIA MILITARY COLLEGE - FAYETTEVILLE,"255 Veteran's Parkway, Fayetteville, GA 302144280",33.4566438,-84.5116757,POINT (1011146.2307522411 -662175.1993089427),4196,"125 Bradford Sq
Ste A, Fayetteville, GA 30215-1980",33.4448951,-84.4694793,3945.5121400559265,2.451627582453426
157100,157103,GA,GEORGIA MILITARY COLLEGE,GEORGIA MILITARY COLLEGE - FAIRBURN,"320 W. Broad Street, Fairburn, GA 302131302",33.5673353,-84.5813471,POINT (1003508.7825275082 -650767.0906689697),4139,"7210 Oakley Ter, Union City, GA 30291-5175",33.5586615,-84.5268882,4894.390154878655,3.0412330458116195
157100,157116,GA,GEORGIA MILITARY COLLEGE,GEORGIA MILITARY COLLEGE - ZEBULON,"7878 Highway 19 South, Zebulon, GA 302956533",33.0881326,-84.3445098,POINT (1031003.8028710786 -700838.9245910764),4189,"10 Hall St, Zebulon, GA 30295-6740",33.0952572,-84.3437363,793.1343106439746,0.49283081220918246
